
0, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00
88, 4, 0, 4, 0, 0, 2.000000e-01, 4, 0.000000e+00, 1.498961e-02,optimization
88, 5, 0, 4, 0, 0, 2.000000e-01, 4, 0.000000e+00, 3.702500e-01,communication
90, 5, 1, 0, 0, 0, 1.000000e-01, 4, 0.000000e+00, 1.296663e-02,optimization
90, 6, 1, 0, 0, 0, 1.000000e-01, 4, 0.000000e+00, 3.582506e-01,communication
92, 6, 1, 1, 0, 0, 1.000000e-01, 4, 0.000000e+00, 1.196647e-02,optimization
92, 7, 1, 1, 0, 0, 1.000000e-01, 4, 0.000000e+00, 3.545320e-01,communication
94, 7, 1, 0, 0, 1, 1.000000e-01, 4, 0.000000e+00, 1.393509e-02,optimization
94, 8, 1, 0, 0, 1, 1.000000e-01, 4, 0.000000e+00, 3.682103e-01,communication
96, 8, 1, 1, 0, 0, 1.000000e-01, 4, 0.000000e+00, 1.394987e-02,optimization
96, 9, 1, 1, 0, 0, 1.000000e-01, 4, 0.000000e+00, 3.484378e-01,communication
98, 9, 1, 2, 0, 0, 1.000000e-01, 4, 0.000000e+00, 1.393604e-02,optimization
98, 10, 1, 2, 0, 0, 1.000000e-01, 4, 0.000000e+00, 3.722062e-01,communication
100, 10, 1, 3, 0, 0, 1.000000e-01, 4, 0.000000e+00, 1.496434e-02,optimization
100, 11, 1, 3, 0, 0, 1.000000e-01, 4, 0.000000e+00, 3.498566e-01,communication
102, 11, 1, 4, 0, 0, 1.000000e-01, 4, 0.000000e+00, 1.396298e-02,optimization
102, 12, 1, 4, 0, 0, 1.000000e-01, 4, 0.000000e+00, 3.520937e-01,communication
104, 12, 2, 0, 0, 0, 5.000000e-02, 4, 0.000000e+00, 1.393986e-02,optimization
104, 13, 2, 0, 0, 0, 5.000000e-02, 4, 0.000000e+00, 3.537140e-01,communication
106, 13, 2, 1, 0, 0, 5.000000e-02, 4, 0.000000e+00, 1.591873e-02,optimization
106, 14, 2, 1, 0, 0, 5.000000e-02, 4, 0.000000e+00, 3.665986e-01,communication
108, 14, 2, 2, 0, 0, 5.000000e-02, 4, 0.000000e+00, 1.493359e-02,optimization
108, 15, 2, 2, 0, 0, 5.000000e-02, 4, 0.000000e+00, 3.568099e-01,communication
110, 15, 2, 3, 0, 0, 5.000000e-02, 4, 0.000000e+00, 1.794553e-02,optimization
110, 16, 2, 3, 0, 0, 5.000000e-02, 4, 0.000000e+00, 3.503499e-01,communication
112, 16, 2, 4, 0, 0, 5.000000e-02, 4, 0.000000e+00, 1.898050e-02,optimization
112, 17, 2, 4, 0, 0, 5.000000e-02, 4, 0.000000e+00, 3.620422e-01,communication
114, 17, 3, 0, 0, 0, 2.500000e-02, 4, 0.000000e+00, 1.998138e-02,optimization
114, 18, 3, 0, 0, 0, 2.500000e-02, 4, 0.000000e+00, 3.504565e-01,communication
116, 18, 3, 1, 0, 0, 2.500000e-02, 4, 0.000000e+00, 1.698136e-02,optimization
116, 19, 3, 1, 0, 0, 2.500000e-02, 4, 0.000000e+00, 3.534887e-01,communication
118, 19, 3, 2, 0, 0, 2.500000e-02, 4, 0.000000e+00, 1.894855e-02,optimization
118, 20, 3, 2, 0, 0, 2.500000e-02, 4, 0.000000e+00, 3.513036e-01,communication
120, 20, 3, 3, 0, 0, 2.500000e-02, 4, 0.000000e+00, 1.894879e-02,optimization
120, 21, 3, 3, 0, 0, 2.500000e-02, 4, 0.000000e+00, 3.633411e-01,communication
122, 21, 3, 4, 0, 0, 2.500000e-02, 4, 0.000000e+00, 1.894975e-02,optimization
122, 22, 3, 4, 0, 0, 2.500000e-02, 4, 0.000000e+00, 3.461604e-01,communication
124, 22, 4, 0, 0, 0, 1.250000e-02, 4, 0.000000e+00, 1.988721e-02,optimization
124, 23, 4, 0, 0, 0, 1.250000e-02, 4, 0.000000e+00, 3.723700e-01,communication
126, 23, 4, 1, 0, 0, 1.250000e-02, 4, 0.000000e+00, 1.991987e-02,optimization
126, 24, 4, 1, 0, 0, 1.250000e-02, 4, 0.000000e+00, 3.618028e-01,communication
128, 24, 4, 2, 0, 0, 1.250000e-02, 4, 0.000000e+00, 1.994586e-02,optimization
128, 25, 4, 2, 0, 0, 1.250000e-02, 4, 0.000000e+00, 3.599830e-01,communication
130, 25, 4, 3, 0, 0, 1.250000e-02, 4, 0.000000e+00, 2.091789e-02,optimization
130, 26, 4, 3, 0, 0, 1.250000e-02, 4, 0.000000e+00, 3.892632e-01,communication
132, 26, 4, 4, 0, 0, 1.250000e-02, 4, 0.000000e+00, 1.991987e-02,optimization
132, 27, 4, 4, 0, 0, 1.250000e-02, 4, 0.000000e+00, 3.733928e-01,communication
134, 27, 5, 0, 0, 0, 6.250000e-03, 4, 0.000000e+00, 2.393651e-02,optimization
134, 28, 5, 0, 0, 0, 6.250000e-03, 4, 0.000000e+00, 3.518491e-01,communication
136, 28, 5, 1, 0, 0, 6.250000e-03, 4, 0.000000e+00, 2.091742e-02,optimization
136, 29, 5, 1, 0, 0, 6.250000e-03, 4, 0.000000e+00, 3.633938e-01,communication
138, 29, 5, 2, 0, 0, 6.250000e-03, 4, 0.000000e+00, 2.194095e-02,optimization
138, 30, 5, 2, 0, 0, 6.250000e-03, 4, 0.000000e+00, 3.875022e-01,communication
140, 30, 5, 3, 0, 0, 6.250000e-03, 4, 0.000000e+00, 2.091742e-02,optimization
140, 31, 5, 3, 0, 0, 6.250000e-03, 4, 0.000000e+00, 3.946354e-01,communication
142, 31, 5, 4, 0, 0, 6.250000e-03, 4, 0.000000e+00, 2.191401e-02,optimization
142, 32, 5, 4, 0, 0, 6.250000e-03, 4, 0.000000e+00, 3.850641e-01,communication
144, 32, 5, 0, 1, 0, 6.250000e-03, 4, 0.000000e+00, 2.591014e-02,optimization
144, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00
